자치구,대여소명,기준년월,대여건수,반납건수
강서구,5052. 마곡역 7번출구,202301,2818,2793
강서구,5053. 신마곡벽산블루밍메트로오피스텔앞,202301,792,800
강서구,5055. 마곡역5번출구앞,202301,993,958
강서구,"5056. 마곡역4,5번출구",202301,515,571
강서구,5057. 마곡역4번출구,202301,811,777
강서구,5059. 화곡2동주민센터,202301,560,615
강서구,5061. 우장산동 가곡어린이공원앞,202301,1231,1279
강서구,5062. 마곡 MICE 복합단지,202301,1234,1207
강서구,5063. 서남환경공원(방화동도시개발2단지방향),202301,747,668
강서구,5064. 양천향교역8번출구,202301,1109,1157
강서구,5065. 허준박물관삼거리,202301,557,580
강서구,5066. 아망떼마곡전시장,202301,1017,1155
강서구,5067. 주원 리젠트 앞,202301,337,347
강서구,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),202301,2341,2353
강서구,5072. 김포공항입구 교통섬,202301,283,227
강서구,5073. 우장산역 헤링턴타워 앞,202301,782,691
강서구,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",202301,1706,1663
강서구,5075. 등촌역 1번출구,202301,541,535
강서구,5076. 메이필드호텔앞,202301,374,369
강서구,5078. 왈도강서캠퍼스 앞,202301,802,837
강서구,5080. 가양역 1번출구,202301,1265,1379
강서구,5082. 가양역 7번출구,202301,1828,2062
강서구,5084. 강서우체국,202301,670,620
강서구,5086. 가양테크노타운,202301,393,389
강서구,5087. 연세강서빌딩,202301,669,657
강서구,5088. 등촌역 센터스퀘어,202301,496,493
강서구,5089. LG사이언스파크 E10동,202301,955,1194
강서구,5090. 대상연구소,202301,228,232
강서구,5091. 보타닉파크타워2,202301,991,1022
강서구,5094. 호돌이공원,202301,193,233
관악구,2102. 봉림교 교통섬,202301,3209,3512
관악구,2103. 신림동 우방아파트,202301,797,772
관악구,2104. 사당역 5번출구,202301,583,649
관악구,2105. 미성동 신림체육센터,202301,841,839
관악구,2106. 세이브마트,202301,841,1086
관악구,2107. 도림천 신화교,202301,928,925
관악구,2108. 은천치안센터,202301,761,781
관악구,2109. 은천로입구 가로공원,202301,1388,1396
관악구,2110. 조원동 미성아파트,202301,406,329
관악구,2111. 서울대입구역 1번출구,202301,528,526
관악구,2112. 서울대입구역 마에스트로,202301,439,433
관악구,2115. 관악구시설관리공단,202301,805,629
관악구,2116. 에이스에이존빌딩,202301,355,343
관악구,2119. 중앙동 동진빌딩,202301,421,409
관악구,2122. 낙성대로 입구,202301,271,272
관악구,2127. 난곡종점,202301,244,156
관악구,2128. 관악구청교차로,202301,313,307
관악구,2129. 낙성대 과학전시관,202301,177,116
관악구,2130. 영어마을 관악캠프,202301,105,42
관악구,2137. KT&G 관악지점,202301,302,306
관악구,2139. 서울신성초등학교,202301,264,246
관악구,2140. 신림1교 교차로,202301,719,759
관악구,2141. 미림여고입구 교차로,202301,41,35
관악구,2143. 서울산업정보학교,202301,100,95
관악구,2144. 난우길입구,202301,414,415
관악구,2145. 은천초등학교 육교,202301,331,338
관악구,2148. 낙성대역 3번출구 뒤,202301,378,372
관악구,2156. 신림푸르지오아파트,202301,443,438
관악구,2159. 인헌초교,202301,126,118
관악구,2164. 관악우체국,202301,1203,1228
관악구,2165. JK장평타워,202301,78,79
관악구,2167. 낙성대역 1번출구,202301,256,242
관악구,2169. 봉천역 2번출구,202301,666,697
관악구,2170. 조원동 강남힐병원,202301,617,608
관악구,2171. 서울대입구역 5번출구,202301,821,821
관악구,2172. 나들목공원,202301,245,192
관악구,2173. 당곡사거리,202301,1513,1511
관악구,2174. 삼성디지털프라자관악점,202301,412,398
관악구,2175. 신림동걷고싶은문화의거리입구,202301,760,761
관악구,2176. 보라매공원 보도육교,202301,859,774
관악구,2177. 신대방역 2번 출구,202301,3271,3346
관악구,2178. 서울대학교 정문,202301,168,132
관악구,2179. 양녕로 입구,202301,686,702
관악구,2183. 동방1교,202301,1226,1122
관악구,2184. 구암초등학교 버스정류장,202301,148,41
관악구,2185. 대학동 고시촌,202301,315,281
관악구,2186. 낙성대입구삼거리,202301,253,253
관악구,2187. 현대시장사거리,202301,743,606
관악구,2189. 봉천역 4번출구,202301,748,767
관악구,2190.도원맨션,202301,416,418
관악구,2191.대학동주민센터 ,202301,377,349
관악구,2195.은천교회,202301,526,529
관악구,2196. 봉천역 3번출구,202301,319,309
관악구,2198.사랑의병원,202301,416,435
관악구,2199.신봉천주유소 A,202301,59,55
관악구,3306.서울신우초등학교,202301,5,5
관악구,3307.봉천고개 육교,202301,197,14
관악구,3310.영락고등학교,202301,155,25
관악구,3311.서울대입구역 4번 출구,202301,570,561
관악구,3802. 관악구민체육센터,202301,369,361
관악구,3803. 남서울중학교,202301,522,505
관악구,3804. 낙성대공원,202301,77,47
관악구,3806. 낙성대 교수아파트,202301,133,60
관악구,3807. 관악우체국 교차로,202301,214,205
관악구,3810. 신봉천주유소 B,202301,105,108
관악구,3811.신사로입구,202301,940,900
관악구,3812. KT관악지점,202301,452,444
관악구,3813. 낙성대역 5번출구,202301,187,189
관악구,3814. 난곡사거리 ,202301,698,704
관악구,3815. 광일빌딩,202301,456,460
관악구,3816. 관악 GSfresh,202301,482,474
관악구,3818. 은천교회 앞,202301,724,718
관악구,3819. 서울대벤처타운역,202301,197,197
관악구,3820. 은천삼거리,202301,216,205
관악구,"3822.신림4,5동교",202301,158,94
광진구,3500. 군자역2번출구,202301,1017,1013
광진구,3501. 광진구청 앞,202301,1404,1419
광진구,3502. 중곡역 1번출구,202301,583,492
광진구,3503. 광진유진스웰,202301,108,49
광진구,3504. 원일교회,202301,1284,1249
광진구,3505. 신양초교앞 교차로,202301,349,340
광진구,3506. 영동대교 북단,202301,1036,1022
광진구,3507. 어린이회관,202301,483,340
광진구,3508. 화양사거리,202301,360,357
광진구,3509. 세종사이버대학교,202301,1366,1383
광진구,3510. 중곡SK아파트앞,202301,321,293
광진구,3516. 구의아리수정수센터앞,202301,508,430
광진구,3517. 용마사거리,202301,880,988
광진구,3518. 군자역 7번출구뒤,202301,2049,2080
광진구,3520. 광진경찰서,202301,1306,1308
광진구,3521. 현대홈타운 뒷길,202301,162,162
광진구,3523. 건국대학교 과학관(이과대) 앞,202301,442,440
광진구,3524. 세종대학교,202301,85,75
광진구,3528. 광진정보도서관,202301,448,557
광진구,3529. 어린이대공원정문,202301,240,207
광진구,3533. 건대입구역 사거리(롯데백화점),202301,2338,2709
광진구,3534. 건대입구역 5번출구 뒤,202301,1602,1621
광진구,3536. 중앙농협(자양동),202301,1244,1246
광진구,3537. 아차산 휴먼시아 아파트 옆,202301,336,158
광진구,3541. 커먼그라운드,202301,1948,1953
광진구,3542. 래미안 구의파크 스위트,202301,1205,1217
광진구,3543. 세종대학교(학술정보원),202301,112,111
광진구,3563.구의7단지현대아파트,202301,128,134
광진구,3564.나루마당,202301,44,15
광진구,3566.우성4차아파트,202301,680,693
광진구,3569.건대병원후문,202301,1921,2037
광진구,3570.구의역 리버비스타 오피스텔,202301,1485,1523
광진구,3571.화양 APT(횡단보도 옆),202301,2030,2003
광진구,3573.광나루안전체험관,202301,602,604
광진구,3575. 자양사거리(서원빌딩),202301,1938,1971
광진구,3578.중곡동 파크웨이빌딩,202301,545,548
광진구,3579.광진 캠퍼스시티,202301,1260,1269
광진구,3581.광진광장,202301,970,913
광진구,3582.화양동 우체국,202301,1095,935
광진구,3586.군자역 비채온 오피스텔,202301,702,716
광진구,3587.우성식품 앞,202301,654,654
광진구,3588.세종대학교(영실관),202301,148,149
광진구,3853. 어린이대공원역 2번출구,202301,430,288
광진구,3860. 건국대학교 정문 앞,202301,693,694
광진구,3863. 동일로58길 입구,202301,333,269
광진구,3864. 광진소방서 앞,202301,711,654
광진구,3865. 이튼타워리버 2차,202301,824,816
광진구,3868. 자양한강도서관,202301,1075,1104
광진구,3873. 동서울우편집중국 앞,202301,525,530
광진구,3878. 장로회신학대학교 주기철 기념관,202301,21,16
광진구,3879. 중랑천 뚝방길 산책로 입구,202301,499,531
광진구,3880. 홍련봉 공원,202301,239,165
광진구,3881. 신자초교입구 교차로,202301,1463,1510
광진구,3882. 자양2동 주민센터,202301,829,838
광진구,3886.광진구 민방위교육센터,202301,645,658
광진구,3890. 웰츠타워 오피스텔,202301,270,265
광진구,3891. 군자역4번출구,202301,428,431
광진구,500. 어린이대공원역 3번출구 앞,202301,1059,999
광진구,501. 광진구의회 앞,202301,1032,868
광진구,502. 뚝섬유원지역 1번출구 앞,202301,3093,3223
광진구,505. 자양사거리 광진아크로텔 앞,202301,1198,1132
광진구,515. 광양중학교 앞,202301,280,211
광진구,516. 광진메디칼 앞,202301,773,753
광진구,539. 군자교교차로,202301,608,599
광진구,540. 군자역 7번출구 베스트샵 앞,202301,816,842
광진구,542. 강변역 4번출구 뒤,202301,627,607
광진구,543. 구의공원(테크노마트 앞),202301,971,993
광진구,544. 광남중학교,202301,261,278
광진구,546. 잠실대교북단 교차로,202301,742,748
광진구,548. 자양나들목,202301,1032,1010
광진구,549. 아차산역 3번출구,202301,1178,1198
광진구,551. 구의삼성쉐르빌 앞,202301,1440,1440
광진구,552. 대림아크로리버 앞,202301,455,471
광진구,553. 중곡 성원아파트 앞,202301,478,486
광진구,555. 구의3동주민센터,202301,244,244
광진구,571. 세종대학교 대양AI센터,202301,477,467
광진구,573. 구의문주차장 앞,202301,986,962
광진구,574. 아차산역4번출구,202301,1290,530
광진구,575. 대원중고교 입구(대하빌딩),202301,198,186
광진구,576. 광나루역 3번 출구,202301,812,824
광진구,577. 광진청소년수련관,202301,707,699
광진구,584. 광진광장 교통섬,202301,1419,985
광진구,588. 뚝섬 유원지역,202301,939,908
광진구,590. 건국대학교 (입학정보관),202301,650,654
광진구,591. 건국대학교 (행정관),202301,249,251
광진구,592. 건국대학교 학생회관,202301,1010,1216
광진구,593.자양중앙나들목,202301,733,746
구로구,1901. 신도림동주민센터 앞,202301,805,873
구로구,1904. 도림천역 1번 출구 앞,202301,1026,932
구로구,1906. 신도림역 1번 출구 앞,202301,3250,3246
구로구,1907. 구일우성(아) 육교 밑,202301,752,758
구로구,1908. 해원리바파크 육교 밑,202301,886,969
구로구,1910. 낙원교회 맞은편,202301,242,191
구로구,1911. 구로디지털단지역 앞,202301,3430,3463
구로구,1912. 한신휴아파트 앞,202301,805,742
구로구,1913. 구로리공원,202301,513,533
구로구,1914. 대림역4번출구,202301,1180,1122
구로구,1916. 구로중학교앞,202301,392,400
구로구,1920. 서울미래초등학교 사거리,202301,766,594
구로구,1924. 삼부르네상스파크빌,202301,582,230
구로구,1925. 동양미래대학교 정문 옆,202301,1206,1169
구로구,1928. 고척스카이돔구장 광장,202301,434,379
구로구,1929. 고척근린공원 고척도서관 앞,202301,499,338
구로구,1930. 개봉지구대 개봉치안센터,202301,468,484
구로구,1931. 개봉역2번출구 A,202301,581,887
구로구,1933. 개봉푸르지오아파트 상가,202301,702,784
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202301,434,538
구로구,1937. 한진아파트 입구,202301,486,403
구로구,1941. 오류동역 2번출구,202301,460,581
구로구,1943. 온수역 북측,202301,122,115
구로구,1946. 구로역 광장,202301,1380,1402
구로구,1951. 천왕이펜하우스 4단지 후문,202301,68,44
구로구,1952. 천왕연지타운2단지 앞,202301,451,763
구로구,1953. 천왕역 4번출구 뒤,202301,706,411
구로구,1955. 디지털입구 교차로,202301,1316,1272
구로구,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),202301,693,693
구로구,1957. 구일고등학교 정문 ,202301,881,897
구로구,1958. 강서수도사업소민원센터,202301,711,715
구로구,1959. 구로구의회 앞,202301,640,713
구로구,1960. 구로거리공원 동측(신도림역 방면),202301,600,530
구로구,1961. 신도림테크노근린공원,202301,3271,3702
구로구,1962. 가리봉동주민센터,202301,876,819
구로구,1964. 원메디타운 앞,202301,644,648
구로구,1965. 삼환로즈빌아파트 105동 옆,202301,532,462
구로구,1966. 한마을아파트 정문상가,202301,567,540
구로구,1967. 참새공원(백곡경노당),202301,146,115
구로구,1968. 동인오피스텔 건너편 소공원,202301,181,180
구로구,1969. 궁동생태공원,202301,63,44
구로구,1971. 오정초교 앞 보도육교,202301,99,85
구로구,1973. 오리로와 서해안도로 교차로 앞,202301,237,141
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202301,688,634
구로구,1975. 대림역 1번 출입구 밑,202301,912,848
구로구,1976. 남구로역 5번 출입구 앞,202301,346,193
구로구,1977. 천왕역 1번 출입구 앞,202301,1246,993
구로구,1979. 구로1동우체국 앞,202301,175,161
구로구,1981. 천왕이펜하우스5단지 앞,202301,376,426
구로구,1983. 구로동롯데아파트,202301,600,556
구로구,1984. 구로구청,202301,871,965
구로구,1985. 구로도서관,202301,1732,1564
구로구,1986. 태평양물산빌딩,202301,1597,1804
구로구,1987. 개봉아이파크아파트 앞,202301,384,429
구로구,1988. 고척LIGA아파트 앞,202301,923,931
구로구,1991. 오류동역 맞은편,202301,518,570
구로구,1992. 구로구배드민턴실내체육관 앞,202301,171,166
구로구,1993. 금강수목원아파트 앞,202301,336,308
